Barcode,Cluster
65714,Invasive_Tumor
65715,Invasive_Tumor
65716,Invasive_Tumor
65717,Invasive_Tumor
65718,Invasive_Tumor
65719,Invasive_Tumor
65720,Invasive_Tumor
65721,Invasive_Tumor
65722,Invasive_Tumor
65723,Invasive_Tumor
65724,Invasive_Tumor
65725,Invasive_Tumor
65726,Invasive_Tumor
65727,Invasive_Tumor
65728,Invasive_Tumor
65729,Invasive_Tumor
65730,Invasive_Tumor
65731,Invasive_Tumor
65732,Invasive_Tumor
65733,Invasive_Tumor
65734,Invasive_Tumor
65735,Invasive_Tumor
65736,Prolif_Invasive_Tumor
65737,Invasive_Tumor
65738,Macrophages_1
65739,Invasive_Tumor
65740,Prolif_Invasive_Tumor
65741,Invasive_Tumor
65742,Invasive_Tumor
65743,Invasive_Tumor
65744,Invasive_Tumor
65745,Invasive_Tumor
65746,Invasive_Tumor
65747,Macrophages_1
65748,CD8+_T_Cells
65749,Invasive_Tumor
65750,Invasive_Tumor
65751,Invasive_Tumor
65752,Invasive_Tumor
65753,Invasive_Tumor
65754,Invasive_Tumor
65755,Invasive_Tumor
65756,Stromal
65757,Invasive_Tumor
65758,Invasive_Tumor
65759,Invasive_Tumor
65760,Stromal
65761,Invasive_Tumor
65762,Prolif_Invasive_Tumor
65763,Macrophages_1
65764,CD8+_T_Cells
65765,Macrophages_1
65766,Macrophages_1
65767,Invasive_Tumor
65768,Prolif_Invasive_Tumor
65769,Prolif_Invasive_Tumor
65770,Prolif_Invasive_Tumor
65771,Invasive_Tumor
65772,Invasive_Tumor
65773,Invasive_Tumor
65774,Prolif_Invasive_Tumor
65775,Invasive_Tumor
65776,Invasive_Tumor
65777,Myoepi_ACTA2+
65778,Invasive_Tumor
65779,Unlabeled
65780,Endothelial
65781,Stromal
65782,Myoepi_ACTA2+
65783,Stromal
65784,DCIS_2
65785,Myoepi_ACTA2+
65786,Endothelial
65787,Macrophages_1
65788,Stromal
65789,Stromal
65790,Stromal
65791,CD8+_T_Cells
65792,B_Cells
65793,Stromal
65794,Stromal
65795,B_Cells
65796,Stromal
65797,Stromal
65798,B_Cells
65799,Stromal
65800,Stromal
65801,Unlabeled
65802,Stromal
65803,Stromal
65804,Unlabeled
65805,Stromal
65806,Stromal
65807,CD4+_T_Cells
65808,Stromal
65809,CD8+_T_Cells
65810,B_Cells
65811,Endothelial
65812,CD4+_T_Cells
65813,Stromal
65814,Stromal
65815,CD4+_T_Cells
65816,CD4+_T_Cells
65817,Endothelial
65818,Endothelial
65819,Stromal
65820,Stromal
65821,Stromal
65822,Stromal
65823,Stromal
65824,Unlabeled
65825,Unlabeled
65826,Unlabeled
65827,DCIS_1
65828,Unlabeled
65829,Unlabeled
65830,Unlabeled
65831,Unlabeled
65832,Unlabeled
65833,Unlabeled
65834,Unlabeled
65835,Unlabeled
65836,Unlabeled
65837,Unlabeled
65838,Invasive_Tumor
65839,Unlabeled
65840,Unlabeled
65841,Unlabeled
65842,Unlabeled
65843,Unlabeled
65844,Unlabeled
65845,Invasive_Tumor
65846,Unlabeled
65847,Unlabeled
65848,Invasive_Tumor
65849,Invasive_Tumor
65850,Unlabeled
65851,Stromal
65852,Unlabeled
65853,Myoepi_ACTA2+
65854,DCIS_2
65855,Macrophages_1
65856,Unlabeled
65857,Myoepi_ACTA2+
65858,DCIS_2
65859,Stromal
65860,Stromal
65861,DCIS_2
65862,Unlabeled
65863,Unlabeled
65864,Invasive_Tumor
65865,Invasive_Tumor
65866,Invasive_Tumor
65867,Invasive_Tumor
65868,Prolif_Invasive_Tumor
65869,Invasive_Tumor
65870,Endothelial
65871,Invasive_Tumor
65872,Invasive_Tumor
65873,Invasive_Tumor
65874,Invasive_Tumor
65875,Invasive_Tumor
65876,Invasive_Tumor
65877,T_Cell_&_Tumor_Hybrid
65878,Macrophages_1
65879,Macrophages_1
65880,Invasive_Tumor
65881,Stromal
65882,Invasive_Tumor
65883,Invasive_Tumor
65884,Invasive_Tumor
65885,Invasive_Tumor
65886,Invasive_Tumor
65887,Invasive_Tumor
65888,Macrophages_1
65889,Invasive_Tumor
65890,Invasive_Tumor
65891,Invasive_Tumor
65892,Invasive_Tumor
65893,Stromal
65894,Invasive_Tumor
65895,Invasive_Tumor
65896,Invasive_Tumor
65897,Prolif_Invasive_Tumor
65898,Prolif_Invasive_Tumor
65899,Invasive_Tumor
65900,Invasive_Tumor
65901,Prolif_Invasive_Tumor
65902,Invasive_Tumor
65903,Invasive_Tumor
65904,Invasive_Tumor
65905,Invasive_Tumor
65906,Invasive_Tumor
65907,Invasive_Tumor
65908,Invasive_Tumor
65909,Prolif_Invasive_Tumor
65910,Prolif_Invasive_Tumor
65911,Prolif_Invasive_Tumor
65912,Invasive_Tumor
65913,Invasive_Tumor
65914,Invasive_Tumor
65915,Invasive_Tumor
65916,Unlabeled
65917,Prolif_Invasive_Tumor
65918,Invasive_Tumor
65919,Invasive_Tumor
65920,Endothelial
65921,Stromal
65922,Invasive_Tumor
65923,Stromal
65924,Unlabeled
65925,Invasive_Tumor
65926,Stromal
65927,Invasive_Tumor
65928,Macrophages_1
65929,Invasive_Tumor
65930,Stromal
65931,Invasive_Tumor
65932,Stromal
65933,Invasive_Tumor
65934,Invasive_Tumor
65935,Stromal
65936,Invasive_Tumor
65937,Perivascular-Like
65938,Invasive_Tumor
65939,Invasive_Tumor
65940,Endothelial
65941,Endothelial
65942,Invasive_Tumor
65943,Invasive_Tumor
65944,Invasive_Tumor
65945,Invasive_Tumor
65946,Stromal
65947,Endothelial
65948,Invasive_Tumor
65949,Invasive_Tumor
65950,Endothelial
65951,Endothelial
65952,Invasive_Tumor
65953,Endothelial
65954,Invasive_Tumor
65955,Invasive_Tumor
65956,Invasive_Tumor
65957,Invasive_Tumor
65958,Invasive_Tumor
65959,Prolif_Invasive_Tumor
65960,Invasive_Tumor
65961,Invasive_Tumor
65962,Invasive_Tumor
65963,Invasive_Tumor
65964,Invasive_Tumor
65965,Invasive_Tumor
65966,Invasive_Tumor
65967,Invasive_Tumor
65968,Invasive_Tumor
65969,Invasive_Tumor
65970,Prolif_Invasive_Tumor
65971,Invasive_Tumor
65972,Invasive_Tumor
65973,Invasive_Tumor
65974,Invasive_Tumor
65975,Prolif_Invasive_Tumor
65976,Invasive_Tumor
65977,Invasive_Tumor
65978,Invasive_Tumor
65979,Invasive_Tumor
65980,Stromal
65981,Invasive_Tumor
65982,Invasive_Tumor
65983,Invasive_Tumor
65984,Invasive_Tumor
65985,Invasive_Tumor
65986,Invasive_Tumor
65987,Prolif_Invasive_Tumor
65988,Stromal
65989,Invasive_Tumor
65990,Invasive_Tumor
65991,Invasive_Tumor
65992,Invasive_Tumor
65993,Invasive_Tumor
65994,Invasive_Tumor
65995,Prolif_Invasive_Tumor
65996,Invasive_Tumor
65997,Invasive_Tumor
65998,Invasive_Tumor
65999,Invasive_Tumor
66000,Invasive_Tumor
66001,Invasive_Tumor
66002,Invasive_Tumor
66003,Invasive_Tumor
66004,Invasive_Tumor
66005,Invasive_Tumor
66006,Invasive_Tumor
66007,Invasive_Tumor
66008,Invasive_Tumor
66009,Invasive_Tumor
66010,Invasive_Tumor
66011,Invasive_Tumor
66012,Invasive_Tumor
66013,Invasive_Tumor
66014,CD8+_T_Cells
66015,Macrophages_1
66016,Invasive_Tumor
66017,Invasive_Tumor
66018,Myoepi_ACTA2+
66019,Myoepi_ACTA2+
66020,Myoepi_ACTA2+
66021,DCIS_2
66022,Myoepi_ACTA2+
66023,Myoepi_ACTA2+
66024,Invasive_Tumor
66025,DCIS_2
66026,Myoepi_ACTA2+
66027,Macrophages_1
66028,Myoepi_ACTA2+
66029,Myoepi_ACTA2+
66030,DCIS_2
66031,Myoepi_ACTA2+
66032,Myoepi_ACTA2+
66033,Myoepi_ACTA2+
66034,Macrophages_1
66035,Myoepi_ACTA2+
66036,Endothelial
66037,Myoepi_ACTA2+
66038,Stromal
66039,Myoepi_ACTA2+
66040,Stromal
66041,Macrophages_1
66042,Stromal
66043,Myoepi_ACTA2+
66044,Stromal
66045,Myoepi_ACTA2+
66046,Macrophages_1
66047,Myoepi_ACTA2+
66048,Myoepi_ACTA2+
66049,Stromal
66050,Endothelial
66051,Stromal
66052,Endothelial
66053,Mast_Cells
66054,Stromal
66055,Stromal_&_T_Cell_Hybrid
66056,Stromal
66057,Endothelial
66058,Stromal
66059,Stromal
66060,Stromal
66061,CD4+_T_Cells
66062,Stromal
66063,Stromal
66064,Stromal
66065,Stromal
66066,Stromal
66067,Stromal
66068,Stromal
66069,Stromal
66070,Stromal
66071,Stromal
66072,Stromal
66073,Stromal
66074,Stromal
66075,Stromal
66076,Stromal
66077,Stromal
66078,B_Cells
66079,Stromal
66080,Endothelial
66081,Stromal
66082,B_Cells
66083,Stromal
66084,Stromal
66085,Stromal
66086,Stromal
66087,Stromal
66088,Invasive_Tumor
66089,Invasive_Tumor
66090,CD4+_T_Cells
66091,Unlabeled
66092,B_Cells
66093,Invasive_Tumor
66094,B_Cells
66095,B_Cells
66096,Invasive_Tumor
66097,Invasive_Tumor
66098,Invasive_Tumor
66099,CD8+_T_Cells
66100,Stromal
66101,Invasive_Tumor
66102,Invasive_Tumor
66103,Invasive_Tumor
66104,Invasive_Tumor
66105,Stromal
66106,Invasive_Tumor
66107,Stromal
66108,Unlabeled
66109,Macrophages_1
66110,Stromal
66111,Stromal
66112,Macrophages_1
66113,Stromal
66114,Stromal
66115,Macrophages_1
66116,Invasive_Tumor
66117,Invasive_Tumor
66118,Invasive_Tumor
66119,Stromal
66120,T_Cell_&_Tumor_Hybrid
66121,Unlabeled
66122,Stromal
66123,Macrophages_1
66124,CD8+_T_Cells
66125,Invasive_Tumor
66126,Stromal
66127,Endothelial
66128,Macrophages_1
66129,Invasive_Tumor
66130,Stromal
66131,Stromal
66132,Stromal
66133,Perivascular-Like
66134,Invasive_Tumor
66135,Stromal
66136,Stromal
66137,Stromal
66138,Stromal
66139,CD8+_T_Cells
66140,Prolif_Invasive_Tumor
66141,Endothelial
66142,Endothelial
66143,Invasive_Tumor
66144,Invasive_Tumor
66145,Endothelial
66146,Stromal
66147,Endothelial
66148,Invasive_Tumor
66149,Stromal
66150,Invasive_Tumor
66151,Unlabeled
66152,Invasive_Tumor
66153,Stromal
66154,Invasive_Tumor
66155,Stromal
66156,Stromal
66157,Invasive_Tumor
66158,Invasive_Tumor
66159,Invasive_Tumor
66160,Invasive_Tumor
66161,Invasive_Tumor
66162,Macrophages_1
66163,Unlabeled
66164,Stromal
66165,B_Cells
66166,Stromal
66167,Macrophages_1
66168,Prolif_Invasive_Tumor
66169,Stromal
66170,Invasive_Tumor
66171,Macrophages_1
66172,Invasive_Tumor
66173,Invasive_Tumor
66174,Invasive_Tumor
66175,Stromal
66176,Macrophages_1
66177,B_Cells
66178,Macrophages_1
66179,Macrophages_1
66180,Stromal
66181,Endothelial
66182,Invasive_Tumor
66183,Prolif_Invasive_Tumor
66184,Stromal
66185,Invasive_Tumor
66186,T_Cell_&_Tumor_Hybrid
66187,Invasive_Tumor
66188,Stromal
66189,B_Cells
66190,Invasive_Tumor
66191,Endothelial
66192,Invasive_Tumor
66193,Stromal
66194,Stromal
66195,Macrophages_1
66196,Invasive_Tumor
66197,Stromal
66198,CD8+_T_Cells
66199,Invasive_Tumor
66200,CD8+_T_Cells
66201,Invasive_Tumor
66202,Invasive_Tumor
66203,Invasive_Tumor
66204,Invasive_Tumor
66205,CD8+_T_Cells
66206,Invasive_Tumor
66207,Stromal
66208,Stromal
66209,Invasive_Tumor
66210,Invasive_Tumor
66211,CD4+_T_Cells
66212,Invasive_Tumor
66213,B_Cells
66214,Invasive_Tumor
66215,Stromal
66216,Invasive_Tumor
66217,Invasive_Tumor
66218,Invasive_Tumor
66219,Endothelial
66220,Invasive_Tumor
66221,Invasive_Tumor
66222,Unlabeled
66223,Unlabeled
66224,Unlabeled
66225,Unlabeled
66226,Unlabeled
66227,Unlabeled
66228,Unlabeled
66229,Unlabeled
66230,Unlabeled
66231,Unlabeled
66232,Unlabeled
66233,Unlabeled
66234,Unlabeled
66235,Unlabeled
66236,Unlabeled
66237,Unlabeled
66238,Unlabeled
66239,Unlabeled
66240,Unlabeled
66241,Unlabeled
66242,Unlabeled
66243,Unlabeled
66244,Unlabeled
66245,Unlabeled
66246,Unlabeled
66247,Unlabeled
66248,Unlabeled
66249,Unlabeled
66250,Unlabeled
66251,Unlabeled
66252,Unlabeled
66253,Unlabeled
66254,Unlabeled
66255,Unlabeled
66256,Unlabeled
66257,Unlabeled
66258,Unlabeled
66259,Unlabeled
66260,Unlabeled
66261,Invasive_Tumor
66262,Unlabeled
66263,Unlabeled
66264,Stromal
66265,Unlabeled
66266,Unlabeled
66267,Unlabeled
66268,Unlabeled
66269,Unlabeled
66270,Unlabeled
66271,Unlabeled
66272,Unlabeled
66273,Unlabeled
66274,Unlabeled
66275,DCIS_2
66276,Macrophages_1
66277,DCIS_2
66278,DCIS_2
66279,DCIS_2
66280,DCIS_2
66281,DCIS_2
66282,DCIS_2
66283,DCIS_2
66284,DCIS_2
66285,DCIS_2
66286,DCIS_2
66287,DCIS_2
66288,Invasive_Tumor
66289,DCIS_2
66290,DCIS_2
66291,DCIS_2
66292,DCIS_2
66293,Unlabeled
66294,DCIS_2
66295,Macrophages_1
66296,DCIS_2
66297,DCIS_2
66298,DCIS_2
66299,DCIS_1
66300,DCIS_2
66301,DCIS_2
66302,DCIS_2
66303,DCIS_2
66304,DCIS_2
66305,DCIS_2
66306,DCIS_2
66307,DCIS_2
66308,DCIS_2
66309,Invasive_Tumor
66310,Invasive_Tumor
66311,DCIS_2
66312,DCIS_2
66313,DCIS_2
66314,DCIS_2
66315,DCIS_2
66316,Myoepi_ACTA2+
66317,DCIS_2
66318,DCIS_2
66319,DCIS_2
66320,DCIS_2
66321,DCIS_2
66322,DCIS_2
66323,DCIS_2
66324,Myoepi_ACTA2+
66325,Invasive_Tumor
66326,Myoepi_ACTA2+
66327,Myoepi_ACTA2+
66328,DCIS_2
66329,DCIS_2
66330,Myoepi_ACTA2+
66331,DCIS_2
66332,Unlabeled
66333,Unlabeled
66334,Unlabeled
66335,Unlabeled
66336,Unlabeled
66337,Unlabeled
66338,Unlabeled
66339,Unlabeled
66340,Unlabeled
66341,Unlabeled
66342,DCIS_2
66343,DCIS_2
66344,Unlabeled
66345,Invasive_Tumor
66346,DCIS_2
66347,Invasive_Tumor
66348,DCIS_1
66349,DCIS_2
66350,Invasive_Tumor
66351,Invasive_Tumor
66352,Invasive_Tumor
66353,Invasive_Tumor
66354,Invasive_Tumor
66355,Macrophages_1
66356,DCIS_2
66357,Unlabeled
66358,Unlabeled
66359,Unlabeled
66360,Macrophages_1
66361,DCIS_2
66362,Invasive_Tumor
66363,Unlabeled
66364,Invasive_Tumor
66365,Unlabeled
66366,Invasive_Tumor
66367,DCIS_2
66368,Invasive_Tumor
66369,Invasive_Tumor
66370,DCIS_2
66371,Invasive_Tumor
66372,DCIS_2
66373,DCIS_2
66374,DCIS_2
66375,Invasive_Tumor
66376,DCIS_2
66377,Invasive_Tumor
66378,Unlabeled
66379,DCIS_2
66380,DCIS_2
66381,Invasive_Tumor
66382,Invasive_Tumor
66383,DCIS_2
66384,DCIS_2
66385,DCIS_2
66386,Invasive_Tumor
66387,DCIS_2
66388,DCIS_2
66389,Macrophages_1
66390,Macrophages_1
66391,DCIS_2
66392,Invasive_Tumor
66393,DCIS_2
66394,DCIS_2
66395,Myoepi_ACTA2+
66396,DCIS_2
66397,Invasive_Tumor
66398,Invasive_Tumor
66399,DCIS_2
66400,Myoepi_ACTA2+
66401,Myoepi_ACTA2+
66402,DCIS_2
66403,Myoepi_ACTA2+
66404,Myoepi_ACTA2+
66405,Invasive_Tumor
66406,DCIS_2
66407,Myoepi_ACTA2+
66408,Myoepi_ACTA2+
66409,Macrophages_1
66410,Stromal
66411,Myoepi_ACTA2+
66412,Macrophages_1
66413,Stromal
66414,Unlabeled
66415,Stromal
66416,Stromal
66417,Stromal
66418,Unlabeled
66419,Macrophages_1
66420,Macrophages_1
66421,B_Cells
66422,Mast_Cells
66423,Macrophages_1
66424,Stromal
66425,CD4+_T_Cells
66426,Stromal
66427,Unlabeled
66428,B_Cells
66429,Unlabeled
66430,Unlabeled
66431,Unlabeled
66432,Unlabeled
66433,Unlabeled
66434,Unlabeled
66435,Unlabeled
66436,Unlabeled
66437,Unlabeled
66438,Unlabeled
66439,Unlabeled
66440,Unlabeled
66441,Unlabeled
66442,Unlabeled
66443,Unlabeled
66444,Unlabeled
66445,Unlabeled
66446,Unlabeled
66447,Unlabeled
66448,Unlabeled
66449,Unlabeled
66450,DCIS_2
66451,Unlabeled
66452,Unlabeled
66453,Invasive_Tumor
66454,Invasive_Tumor
66455,Unlabeled
66456,Unlabeled
66457,DCIS_2
66458,Unlabeled
66459,Invasive_Tumor
66460,DCIS_2
66461,DCIS_2
66462,Unlabeled
66463,Invasive_Tumor
66464,Invasive_Tumor
66465,Invasive_Tumor
66466,Invasive_Tumor
66467,DCIS_1
66468,Unlabeled
66469,Unlabeled
66470,Unlabeled
66471,Unlabeled
66472,Invasive_Tumor
66473,Unlabeled
66474,Unlabeled
66475,DCIS_1
66476,Invasive_Tumor
66477,Unlabeled
66478,Unlabeled
66479,Unlabeled
66480,Invasive_Tumor
66481,Invasive_Tumor
66482,Unlabeled
66483,DCIS_2
66484,Invasive_Tumor
66485,Myoepi_ACTA2+
66486,Invasive_Tumor
66487,Invasive_Tumor
66488,Invasive_Tumor
66489,Invasive_Tumor
66490,Invasive_Tumor
66491,Invasive_Tumor
66492,Invasive_Tumor
66493,Invasive_Tumor
66494,Invasive_Tumor
66495,Invasive_Tumor
66496,Invasive_Tumor
66497,Macrophages_1
66498,Macrophages_1
66499,Stromal
66500,Invasive_Tumor
66501,Invasive_Tumor
66502,Invasive_Tumor
66503,Invasive_Tumor
66504,Invasive_Tumor
66505,Invasive_Tumor
66506,Invasive_Tumor
66507,Invasive_Tumor
66508,Invasive_Tumor
66509,Invasive_Tumor
66510,Invasive_Tumor
66511,Invasive_Tumor
66512,Invasive_Tumor
66513,Invasive_Tumor
66514,Invasive_Tumor
66515,Macrophages_1
66516,Invasive_Tumor
66517,Invasive_Tumor
66518,Invasive_Tumor
66519,Invasive_Tumor
66520,Stromal
66521,Invasive_Tumor
66522,Stromal
66523,Endothelial
66524,Macrophages_1
66525,Invasive_Tumor
66526,Prolif_Invasive_Tumor
66527,Stromal
66528,Invasive_Tumor
66529,Invasive_Tumor
66530,Stromal
66531,Prolif_Invasive_Tumor
66532,Invasive_Tumor
66533,Invasive_Tumor
66534,Invasive_Tumor
66535,Invasive_Tumor
66536,Stromal
66537,Endothelial
66538,Invasive_Tumor
66539,Endothelial
66540,Invasive_Tumor
66541,Invasive_Tumor
66542,Invasive_Tumor
66543,Invasive_Tumor
66544,Invasive_Tumor
66545,Invasive_Tumor
66546,Endothelial
66547,Invasive_Tumor
66548,Invasive_Tumor
66549,Invasive_Tumor
66550,CD8+_T_Cells
66551,Invasive_Tumor
66552,Prolif_Invasive_Tumor
66553,Invasive_Tumor
66554,Stromal
66555,Invasive_Tumor
66556,Invasive_Tumor
66557,Invasive_Tumor
66558,Invasive_Tumor
66559,Invasive_Tumor
66560,Invasive_Tumor
66561,Invasive_Tumor
66562,Invasive_Tumor
66563,Invasive_Tumor
66564,Invasive_Tumor
66565,Invasive_Tumor
66566,Invasive_Tumor
66567,Invasive_Tumor
66568,Invasive_Tumor
66569,Invasive_Tumor
66570,Invasive_Tumor
66571,Invasive_Tumor
66572,Invasive_Tumor
66573,Invasive_Tumor
66574,Invasive_Tumor
66575,Invasive_Tumor
66576,Invasive_Tumor
66577,Invasive_Tumor
66578,Invasive_Tumor
66579,Invasive_Tumor
66580,Invasive_Tumor
66581,Invasive_Tumor
66582,Prolif_Invasive_Tumor
66583,Invasive_Tumor
66584,Invasive_Tumor
66585,Unlabeled
66586,Unlabeled
66587,Unlabeled
66588,Unlabeled
66589,Unlabeled
66590,Unlabeled
66591,Unlabeled
66592,Unlabeled
66593,Unlabeled
66594,Unlabeled
66595,Unlabeled
66596,Unlabeled
66597,Unlabeled
66598,Unlabeled
66599,Unlabeled
66600,Unlabeled
66601,Unlabeled
66602,Unlabeled
66603,Unlabeled
66604,Unlabeled
66605,Unlabeled
66606,Unlabeled
66607,Unlabeled
66608,Unlabeled
66609,Unlabeled
66610,Unlabeled
66611,Unlabeled
66612,Unlabeled
66613,Unlabeled
66614,Unlabeled
66615,Unlabeled
66616,Unlabeled
66617,Unlabeled
66618,Unlabeled
66619,Unlabeled
66620,Unlabeled
66621,Unlabeled
66622,Unlabeled
66623,Unlabeled
66624,Unlabeled
66625,Unlabeled
66626,Invasive_Tumor
66627,Invasive_Tumor
66628,T_Cell_&_Tumor_Hybrid
66629,Invasive_Tumor
66630,Invasive_Tumor
66631,Prolif_Invasive_Tumor
66632,Invasive_Tumor
66633,Unlabeled
66634,Invasive_Tumor
66635,Invasive_Tumor
66636,Invasive_Tumor
66637,Invasive_Tumor
66638,Invasive_Tumor
66639,CD8+_T_Cells
66640,Invasive_Tumor
66641,Invasive_Tumor
66642,Invasive_Tumor
66643,Invasive_Tumor
66644,Prolif_Invasive_Tumor
66645,Macrophages_1
66646,Invasive_Tumor
66647,Invasive_Tumor
66648,Invasive_Tumor
66649,Invasive_Tumor
66650,Invasive_Tumor
66651,Invasive_Tumor
66652,Unlabeled
66653,Invasive_Tumor
66654,Invasive_Tumor
66655,T_Cell_&_Tumor_Hybrid
66656,Invasive_Tumor
66657,Invasive_Tumor
66658,Invasive_Tumor
66659,Stromal
66660,CD8+_T_Cells
66661,Macrophages_1
66662,Invasive_Tumor
66663,Invasive_Tumor
66664,Macrophages_1
66665,Invasive_Tumor
66666,Invasive_Tumor
66667,Prolif_Invasive_Tumor
66668,Invasive_Tumor
66669,Invasive_Tumor
66670,Invasive_Tumor
66671,Macrophages_1
66672,Invasive_Tumor
66673,Endothelial
66674,Invasive_Tumor
66675,Invasive_Tumor
66676,DCIS_2
66677,Invasive_Tumor
66678,Invasive_Tumor
66679,Invasive_Tumor
66680,Invasive_Tumor
66681,Invasive_Tumor
66682,Invasive_Tumor
66683,Invasive_Tumor
66684,Invasive_Tumor
66685,Invasive_Tumor
66686,Invasive_Tumor
66687,Prolif_Invasive_Tumor
66688,Unlabeled
66689,Invasive_Tumor
66690,Invasive_Tumor
66691,Invasive_Tumor
66692,Invasive_Tumor
66693,Invasive_Tumor
66694,Invasive_Tumor
66695,Invasive_Tumor
66696,Stromal
66697,Invasive_Tumor
66698,Invasive_Tumor
66699,Endothelial
66700,Prolif_Invasive_Tumor
66701,Invasive_Tumor
66702,Endothelial
66703,Invasive_Tumor
66704,Invasive_Tumor
66705,Invasive_Tumor
66706,Endothelial
66707,Invasive_Tumor
66708,Endothelial
66709,Endothelial
66710,Prolif_Invasive_Tumor
66711,Invasive_Tumor
66712,Prolif_Invasive_Tumor
66713,CD8+_T_Cells
66714,Invasive_Tumor
66715,Invasive_Tumor
66716,Invasive_Tumor
66717,Invasive_Tumor
66718,Endothelial
66719,Invasive_Tumor
66720,Unlabeled
66721,Invasive_Tumor
66722,Prolif_Invasive_Tumor
66723,Endothelial
66724,Endothelial
66725,Invasive_Tumor
66726,Invasive_Tumor
66727,Stromal
66728,Invasive_Tumor
66729,Stromal
66730,Invasive_Tumor
66731,Invasive_Tumor
66732,Invasive_Tumor
66733,Endothelial
66734,Endothelial
66735,Macrophages_1
66736,Invasive_Tumor
66737,Stromal
66738,Invasive_Tumor
66739,Invasive_Tumor
66740,Macrophages_1
66741,Invasive_Tumor
66742,Invasive_Tumor
66743,Macrophages_1
66744,Invasive_Tumor
66745,Invasive_Tumor
66746,Invasive_Tumor
66747,Invasive_Tumor
66748,Invasive_Tumor
66749,Invasive_Tumor
66750,Invasive_Tumor
66751,Invasive_Tumor
66752,Invasive_Tumor
66753,Invasive_Tumor
66754,Invasive_Tumor
66755,Invasive_Tumor
66756,Invasive_Tumor
66757,Invasive_Tumor
66758,Invasive_Tumor
66759,Invasive_Tumor
66760,Prolif_Invasive_Tumor
66761,Invasive_Tumor
66762,Invasive_Tumor
66763,Invasive_Tumor
66764,Stromal
66765,Invasive_Tumor
66766,Invasive_Tumor
66767,Invasive_Tumor
66768,Prolif_Invasive_Tumor
66769,Invasive_Tumor
66770,Invasive_Tumor
66771,Invasive_Tumor
66772,Invasive_Tumor
66773,Invasive_Tumor
66774,Invasive_Tumor
66775,Invasive_Tumor
66776,Invasive_Tumor
66777,Invasive_Tumor
66778,Prolif_Invasive_Tumor
66779,Invasive_Tumor
66780,Stromal
66781,Invasive_Tumor
66782,Invasive_Tumor
66783,Invasive_Tumor
66784,Invasive_Tumor
66785,Invasive_Tumor
66786,Invasive_Tumor
66787,Invasive_Tumor
66788,Invasive_Tumor
66789,Invasive_Tumor
66790,Macrophages_1
66791,Macrophages_1
66792,Invasive_Tumor
66793,Invasive_Tumor
66794,Macrophages_1
66795,Invasive_Tumor
66796,Invasive_Tumor
66797,Stromal
66798,CD8+_T_Cells
66799,Invasive_Tumor
66800,Stromal
66801,Invasive_Tumor
66802,Invasive_Tumor
66803,Invasive_Tumor
66804,Invasive_Tumor
66805,Invasive_Tumor
66806,Invasive_Tumor
66807,Invasive_Tumor
66808,Invasive_Tumor
66809,Invasive_Tumor
66810,Prolif_Invasive_Tumor
66811,Invasive_Tumor
66812,Invasive_Tumor
66813,Invasive_Tumor
66814,Invasive_Tumor
66815,Invasive_Tumor
66816,Invasive_Tumor
66817,Stromal
66818,Invasive_Tumor
66819,Prolif_Invasive_Tumor
66820,Invasive_Tumor
66821,Invasive_Tumor
66822,Endothelial
66823,Invasive_Tumor
66824,Unlabeled
66825,Invasive_Tumor
66826,Invasive_Tumor
66827,Prolif_Invasive_Tumor
66828,Invasive_Tumor
66829,Stromal
66830,Invasive_Tumor
66831,Invasive_Tumor
66832,Endothelial
66833,Endothelial
66834,CD8+_T_Cells
66835,Stromal
66836,Macrophages_1
66837,Invasive_Tumor
66838,Invasive_Tumor
66839,Endothelial
66840,Endothelial
66841,Invasive_Tumor
66842,Invasive_Tumor
66843,Invasive_Tumor
66844,CD4+_T_Cells
66845,Macrophages_1
66846,Invasive_Tumor
66847,Invasive_Tumor
66848,Invasive_Tumor
66849,Invasive_Tumor
66850,Invasive_Tumor
66851,Invasive_Tumor
66852,Invasive_Tumor
66853,Invasive_Tumor
66854,Invasive_Tumor
66855,Invasive_Tumor
66856,Invasive_Tumor
66857,Invasive_Tumor
66858,Invasive_Tumor
66859,Invasive_Tumor
66860,Invasive_Tumor
66861,Invasive_Tumor
66862,Invasive_Tumor
66863,Invasive_Tumor
66864,Invasive_Tumor
66865,Invasive_Tumor
66866,Prolif_Invasive_Tumor
66867,Invasive_Tumor
66868,Invasive_Tumor
66869,Invasive_Tumor
66870,Invasive_Tumor
66871,Invasive_Tumor
66872,Invasive_Tumor
66873,Invasive_Tumor
66874,Invasive_Tumor
66875,Invasive_Tumor
66876,Invasive_Tumor
66877,Invasive_Tumor
66878,Invasive_Tumor
66879,Invasive_Tumor
66880,Invasive_Tumor
66881,Invasive_Tumor
66882,Invasive_Tumor
66883,Invasive_Tumor
66884,Invasive_Tumor
66885,Invasive_Tumor
66886,Invasive_Tumor
66887,Prolif_Invasive_Tumor
66888,Invasive_Tumor
66889,Invasive_Tumor
66890,Prolif_Invasive_Tumor
66891,Invasive_Tumor
66892,Invasive_Tumor
66893,Prolif_Invasive_Tumor
66894,Invasive_Tumor
66895,Invasive_Tumor
66896,Invasive_Tumor
66897,Invasive_Tumor
66898,Invasive_Tumor
66899,Invasive_Tumor
66900,Invasive_Tumor
66901,Invasive_Tumor
