Barcode,Cluster
41167,Prolif_Invasive_Tumor
41168,Invasive_Tumor
41169,Invasive_Tumor
41170,Invasive_Tumor
41171,Invasive_Tumor
41172,Invasive_Tumor
41173,Stromal
41174,Invasive_Tumor
41175,Stromal
41176,Invasive_Tumor
41177,Invasive_Tumor
41178,Invasive_Tumor
41179,Invasive_Tumor
41180,Invasive_Tumor
41181,Stromal
41182,Stromal
41183,Stromal
41184,Stromal
41185,Invasive_Tumor
41186,Stromal
41187,Stromal
41188,Unlabeled
41189,Stromal
41190,Endothelial
41191,Endothelial
41192,Endothelial
41193,Macrophages_1
41194,Macrophages_2
41195,Stromal
41196,Stromal
41197,Macrophages_2
41198,Stromal
41199,Stromal
41200,CD4+_T_Cells
41201,Stromal_&_T_Cell_Hybrid
41202,CD8+_T_Cells
41203,Unlabeled
41204,Macrophages_2
41205,Stromal
41206,Stromal
41207,Stromal
41208,Endothelial
41209,Macrophages_2
41210,Stromal
41211,Macrophages_2
41212,Stromal
41213,Invasive_Tumor
41214,Invasive_Tumor
41215,Invasive_Tumor
41216,Invasive_Tumor
41217,Invasive_Tumor
41218,Stromal
41219,Invasive_Tumor
41220,Stromal
41221,Invasive_Tumor
41222,Invasive_Tumor
41223,Invasive_Tumor
41224,Invasive_Tumor
41225,Invasive_Tumor
41226,Invasive_Tumor
41227,Invasive_Tumor
41228,Invasive_Tumor
41229,Invasive_Tumor
41230,Stromal
41231,Invasive_Tumor
41232,Invasive_Tumor
41233,Invasive_Tumor
41234,Invasive_Tumor
41235,Invasive_Tumor
41236,Invasive_Tumor
41237,Invasive_Tumor
41238,Invasive_Tumor
41239,Invasive_Tumor
41240,Invasive_Tumor
41241,Macrophages_1
41242,CD8+_T_Cells
41243,Unlabeled
41244,Stromal
41245,Endothelial
41246,Macrophages_1
41247,Stromal
41248,Stromal
41249,Invasive_Tumor
41250,Invasive_Tumor
41251,Invasive_Tumor
41252,Invasive_Tumor
41253,Invasive_Tumor
41254,Invasive_Tumor
41255,Invasive_Tumor
41256,Invasive_Tumor
41257,Invasive_Tumor
41258,Invasive_Tumor
41259,Invasive_Tumor
41260,Invasive_Tumor
41261,Stromal
41262,Macrophages_1
41263,Invasive_Tumor
41264,Invasive_Tumor
41265,Invasive_Tumor
41266,Prolif_Invasive_Tumor
41267,Prolif_Invasive_Tumor
41268,Invasive_Tumor
41269,Prolif_Invasive_Tumor
41270,Invasive_Tumor
41271,Invasive_Tumor
41272,Invasive_Tumor
41273,Invasive_Tumor
41274,Invasive_Tumor
41275,Invasive_Tumor
41276,Invasive_Tumor
41277,Macrophages_1
41278,Invasive_Tumor
41279,Prolif_Invasive_Tumor
41280,Invasive_Tumor
41281,Invasive_Tumor
41282,Invasive_Tumor
41283,Prolif_Invasive_Tumor
41284,Prolif_Invasive_Tumor
41285,Invasive_Tumor
41286,Invasive_Tumor
41287,Invasive_Tumor
41288,Invasive_Tumor
41289,Stromal
41290,Macrophages_1
41291,Macrophages_1
41292,T_Cell_&_Tumor_Hybrid
41293,T_Cell_&_Tumor_Hybrid
41294,CD8+_T_Cells
41295,CD8+_T_Cells
41296,CD8+_T_Cells
41297,Macrophages_1
41298,Macrophages_1
41299,Macrophages_1
41300,Macrophages_1
41301,Macrophages_1
41302,B_Cells
41303,Macrophages_2
41304,Stromal
41305,Unlabeled
41306,Macrophages_2
41307,B_Cells
41308,Stromal
41309,Unlabeled
41310,Stromal
41311,Stromal
41312,CD4+_T_Cells
41313,CD8+_T_Cells
41314,CD8+_T_Cells
41315,B_Cells
41316,CD4+_T_Cells
41317,CD4+_T_Cells
41318,CD8+_T_Cells
41319,CD4+_T_Cells
41320,Stromal
41321,Stromal
41322,Stromal
41323,Macrophages_1
41324,CD8+_T_Cells
41325,Stromal
41326,CD4+_T_Cells
41327,Macrophages_2
41328,Macrophages_2
41329,Stromal
41330,Stromal
41331,Unlabeled
41332,Invasive_Tumor
41333,Invasive_Tumor
41334,Invasive_Tumor
41335,Stromal
41336,Macrophages_2
41337,Macrophages_1
41338,Macrophages_1
41339,Unlabeled
41340,CD8+_T_Cells
41341,CD4+_T_Cells
41342,CD4+_T_Cells
41343,CD8+_T_Cells
41344,CD8+_T_Cells
41345,CD4+_T_Cells
41346,Invasive_Tumor
41347,Invasive_Tumor
41348,Invasive_Tumor
41349,Invasive_Tumor
41350,Endothelial
41351,Stromal
41352,Stromal
41353,Invasive_Tumor
41354,Invasive_Tumor
41355,Invasive_Tumor
41356,Invasive_Tumor
41357,Invasive_Tumor
41358,Invasive_Tumor
41359,Prolif_Invasive_Tumor
41360,Invasive_Tumor
41361,Stromal
41362,Invasive_Tumor
41363,Stromal
41364,Stromal
41365,Invasive_Tumor
41366,Invasive_Tumor
41367,Prolif_Invasive_Tumor
41368,Invasive_Tumor
41369,Invasive_Tumor
41370,Invasive_Tumor
41371,Invasive_Tumor
41372,Prolif_Invasive_Tumor
41373,Prolif_Invasive_Tumor
41374,Prolif_Invasive_Tumor
41375,Invasive_Tumor
41376,Invasive_Tumor
41377,Invasive_Tumor
41378,Invasive_Tumor
41379,Invasive_Tumor
41380,Invasive_Tumor
41381,Prolif_Invasive_Tumor
41382,Prolif_Invasive_Tumor
41383,Invasive_Tumor
41384,Invasive_Tumor
41385,Invasive_Tumor
41386,Invasive_Tumor
41387,Stromal
41388,Macrophages_1
41389,Endothelial
41390,T_Cell_&_Tumor_Hybrid
41391,Unlabeled
41392,Stromal
41393,Stromal
41394,Macrophages_1
41395,Endothelial
41396,Endothelial
41397,Macrophages_1
41398,CD4+_T_Cells
41399,Stromal
41400,CD8+_T_Cells
41401,CD8+_T_Cells
41402,CD8+_T_Cells
41403,CD8+_T_Cells
41404,Macrophages_1
41405,CD4+_T_Cells
41406,CD4+_T_Cells
41407,Unlabeled
41408,Unlabeled
41409,Macrophages_1
41410,Macrophages_1
41411,CD8+_T_Cells
41412,CD4+_T_Cells
41413,Endothelial
41414,CD4+_T_Cells
41415,CD4+_T_Cells
41416,CD8+_T_Cells
41417,CD8+_T_Cells
41418,CD8+_T_Cells
41419,Invasive_Tumor
41420,Invasive_Tumor
41421,Macrophages_1
41422,Invasive_Tumor
41423,Stromal
41424,Invasive_Tumor
41425,Macrophages_1
41426,Macrophages_1
41427,Invasive_Tumor
41428,Invasive_Tumor
41429,IRF7+_DCs
41430,Invasive_Tumor
41431,Invasive_Tumor
41432,CD8+_T_Cells
41433,Macrophages_1
41434,Prolif_Invasive_Tumor
41435,Invasive_Tumor
41436,Invasive_Tumor
41437,Invasive_Tumor
41438,Invasive_Tumor
41439,Invasive_Tumor
41440,Invasive_Tumor
41441,Invasive_Tumor
41442,Stromal
41443,Stromal
41444,Invasive_Tumor
41445,Prolif_Invasive_Tumor
41446,Invasive_Tumor
41447,Invasive_Tumor
41448,Invasive_Tumor
41449,Macrophages_1
41450,CD8+_T_Cells
41451,Stromal
41452,Invasive_Tumor
41453,CD8+_T_Cells
41454,Stromal
41455,Stromal
41456,CD4+_T_Cells
41457,Macrophages_1
41458,Stromal
41459,CD8+_T_Cells
41460,CD8+_T_Cells
41461,Macrophages_1
41462,Endothelial
41463,Endothelial
41464,Endothelial
41465,CD8+_T_Cells
41466,Stromal
41467,Macrophages_1
41468,Unlabeled
41469,Macrophages_1
41470,Endothelial
41471,Stromal
41472,Stromal
41473,Stromal
41474,B_Cells
41475,Stromal
41476,Endothelial
41477,Stromal
41478,Invasive_Tumor
41479,Macrophages_1
41480,Unlabeled
41481,Stromal
41482,Stromal
41483,CD4+_T_Cells
41484,Stromal
41485,Stromal
41486,Stromal
41487,Macrophages_1
41488,Macrophages_1
41489,Stromal
41490,Unlabeled
41491,Stromal
41492,Stromal
41493,CD8+_T_Cells
41494,Endothelial
41495,Endothelial
41496,Invasive_Tumor
41497,Stromal
41498,CD8+_T_Cells
41499,Macrophages_1
41500,T_Cell_&_Tumor_Hybrid
41501,Stromal
41502,Stromal
41503,Endothelial
41504,B_Cells
41505,B_Cells
41506,B_Cells
41507,Perivascular-Like
41508,Macrophages_2
41509,Stromal
41510,Endothelial
41511,Macrophages_1
41512,Macrophages_2
41513,Stromal
41514,CD4+_T_Cells
41515,CD4+_T_Cells
41516,Stromal
41517,CD8+_T_Cells
41518,Stromal
41519,CD8+_T_Cells
41520,Stromal
41521,CD8+_T_Cells
41522,IRF7+_DCs
41523,CD8+_T_Cells
41524,CD4+_T_Cells
41525,B_Cells
41526,CD8+_T_Cells
41527,Stromal
41528,CD8+_T_Cells
41529,CD4+_T_Cells
41530,Perivascular-Like
41531,CD4+_T_Cells
41532,Unlabeled
41533,IRF7+_DCs
41534,CD4+_T_Cells
41535,CD4+_T_Cells
41536,CD4+_T_Cells
41537,Unlabeled
41538,Unlabeled
41539,CD4+_T_Cells
41540,Endothelial
41541,Endothelial
41542,CD4+_T_Cells
41543,Macrophages_1
41544,Macrophages_1
41545,CD4+_T_Cells
41546,Macrophages_2
41547,CD8+_T_Cells
41548,Endothelial
41549,CD4+_T_Cells
41550,CD4+_T_Cells
41551,CD8+_T_Cells
41552,Macrophages_1
41553,Endothelial
41554,CD4+_T_Cells
41555,Macrophages_1
41556,Macrophages_1
41557,Macrophages_1
41558,Endothelial
41559,Macrophages_1
41560,Stromal
41561,Endothelial
41562,CD4+_T_Cells
41563,Endothelial
41564,Stromal
41565,Stromal
41566,CD8+_T_Cells
41567,CD8+_T_Cells
41568,Stromal_&_T_Cell_Hybrid
41569,IRF7+_DCs
41570,CD8+_T_Cells
41571,Endothelial
41572,CD8+_T_Cells
41573,Stromal
41574,CD4+_T_Cells
41575,LAMP3+_DCs
41576,Macrophages_2
41577,B_Cells
41578,CD4+_T_Cells
41579,Stromal
41580,Stromal
41581,CD4+_T_Cells
41582,CD8+_T_Cells
41583,CD4+_T_Cells
41584,Stromal
41585,CD4+_T_Cells
41586,Endothelial
41587,Stromal
41588,B_Cells
41589,Stromal
41590,Stromal
41591,Stromal
41592,Macrophages_1
41593,CD4+_T_Cells
41594,Invasive_Tumor
41595,Invasive_Tumor
41596,Macrophages_1
41597,Invasive_Tumor
41598,T_Cell_&_Tumor_Hybrid
41599,Stromal
41600,Stromal
41601,Stromal
41602,Stromal_&_T_Cell_Hybrid
41603,Macrophages_1
41604,B_Cells
41605,CD8+_T_Cells
41606,Stromal
41607,Stromal
41608,B_Cells
41609,B_Cells
41610,Macrophages_1
41611,Stromal
41612,B_Cells
41613,Perivascular-Like
41614,Endothelial
41615,Stromal
41616,Perivascular-Like
41617,B_Cells
41618,Stromal
41619,Endothelial
41620,B_Cells
41621,Endothelial
41622,B_Cells
41623,Endothelial
41624,Stromal
41625,B_Cells
41626,Stromal
41627,Stromal
41628,B_Cells
41629,B_Cells
41630,Stromal
41631,Stromal
41632,Stromal
41633,Stromal
41634,Stromal
41635,Endothelial
41636,Endothelial
41637,Endothelial
41638,B_Cells
41639,Stromal
41640,Stromal
41641,Endothelial
41642,Macrophages_1
41643,CD4+_T_Cells
41644,Stromal
41645,B_Cells
41646,Stromal
41647,Stromal
41648,Stromal
41649,Stromal
41650,Stromal
41651,Unlabeled
41652,Macrophages_1
41653,Stromal
41654,Invasive_Tumor
41655,Invasive_Tumor
41656,Invasive_Tumor
41657,Invasive_Tumor
41658,Invasive_Tumor
41659,Invasive_Tumor
41660,Invasive_Tumor
41661,Invasive_Tumor
41662,Invasive_Tumor
41663,Invasive_Tumor
41664,Invasive_Tumor
41665,Invasive_Tumor
41666,Invasive_Tumor
41667,Invasive_Tumor
41668,Invasive_Tumor
41669,Invasive_Tumor
41670,Invasive_Tumor
41671,Invasive_Tumor
41672,Prolif_Invasive_Tumor
41673,Invasive_Tumor
41674,Invasive_Tumor
41675,Invasive_Tumor
41676,Invasive_Tumor
41677,Invasive_Tumor
41678,Invasive_Tumor
41679,Invasive_Tumor
41680,Prolif_Invasive_Tumor
41681,Invasive_Tumor
41682,Invasive_Tumor
41683,Invasive_Tumor
41684,Invasive_Tumor
41685,Invasive_Tumor
41686,Invasive_Tumor
41687,Invasive_Tumor
41688,Invasive_Tumor
41689,Invasive_Tumor
41690,Prolif_Invasive_Tumor
41691,Invasive_Tumor
41692,Invasive_Tumor
41693,Invasive_Tumor
41694,Invasive_Tumor
41695,Invasive_Tumor
41696,Invasive_Tumor
41697,Invasive_Tumor
41698,Stromal
41699,Invasive_Tumor
41700,Invasive_Tumor
41701,Invasive_Tumor
41702,Stromal
41703,Invasive_Tumor
41704,Stromal
41705,Stromal
41706,Stromal
41707,CD4+_T_Cells
41708,Stromal
41709,Stromal
41710,B_Cells
41711,Macrophages_1
41712,B_Cells
41713,Unlabeled
41714,B_Cells
41715,Macrophages_2
41716,Macrophages_1
41717,Macrophages_1
41718,CD4+_T_Cells
41719,Macrophages_2
41720,CD4+_T_Cells
41721,Macrophages_1
41722,Macrophages_1
41723,Macrophages_2
41724,B_Cells
41725,Stromal
41726,Stromal
41727,Stromal
41728,Stromal
41729,Macrophages_1
41730,Stromal
41731,Macrophages_1
41732,Invasive_Tumor
41733,Invasive_Tumor
41734,Invasive_Tumor
41735,Invasive_Tumor
41736,Invasive_Tumor
41737,Stromal
41738,Invasive_Tumor
41739,Invasive_Tumor
41740,Invasive_Tumor
41741,Invasive_Tumor
41742,Invasive_Tumor
41743,Invasive_Tumor
41744,Invasive_Tumor
41745,Invasive_Tumor
41746,Invasive_Tumor
41747,Invasive_Tumor
41748,Invasive_Tumor
41749,Invasive_Tumor
41750,Invasive_Tumor
41751,Invasive_Tumor
41752,Invasive_Tumor
41753,Stromal
41754,Invasive_Tumor
41755,Invasive_Tumor
41756,Stromal
41757,Endothelial
41758,Invasive_Tumor
41759,Invasive_Tumor
41760,Invasive_Tumor
41761,Stromal
41762,Stromal
41763,Stromal
41764,Invasive_Tumor
41765,Invasive_Tumor
41766,Invasive_Tumor
41767,Invasive_Tumor
41768,Invasive_Tumor
41769,Invasive_Tumor
41770,Invasive_Tumor
41771,Invasive_Tumor
41772,Invasive_Tumor
41773,Invasive_Tumor
41774,Invasive_Tumor
41775,Invasive_Tumor
41776,Invasive_Tumor
41777,Invasive_Tumor
41778,Invasive_Tumor
41779,Stromal
41780,Prolif_Invasive_Tumor
41781,Invasive_Tumor
41782,Unlabeled
41783,Invasive_Tumor
41784,Stromal
41785,T_Cell_&_Tumor_Hybrid
41786,Invasive_Tumor
41787,T_Cell_&_Tumor_Hybrid
41788,Invasive_Tumor
41789,Stromal
41790,Macrophages_1
41791,Macrophages_1
41792,T_Cell_&_Tumor_Hybrid
41793,Invasive_Tumor
41794,Invasive_Tumor
41795,Invasive_Tumor
41796,Prolif_Invasive_Tumor
41797,Invasive_Tumor
41798,Invasive_Tumor
41799,Invasive_Tumor
41800,Invasive_Tumor
41801,Invasive_Tumor
41802,Invasive_Tumor
41803,Invasive_Tumor
41804,Invasive_Tumor
41805,Invasive_Tumor
41806,Invasive_Tumor
41807,Prolif_Invasive_Tumor
41808,Prolif_Invasive_Tumor
41809,Prolif_Invasive_Tumor
41810,Prolif_Invasive_Tumor
41811,Invasive_Tumor
41812,Macrophages_1
41813,Invasive_Tumor
41814,Prolif_Invasive_Tumor
41815,Invasive_Tumor
41816,Invasive_Tumor
41817,Prolif_Invasive_Tumor
41818,T_Cell_&_Tumor_Hybrid
41819,Invasive_Tumor
41820,Invasive_Tumor
41821,Invasive_Tumor
41822,Invasive_Tumor
41823,Stromal
41824,Invasive_Tumor
41825,Invasive_Tumor
41826,Stromal
41827,Invasive_Tumor
41828,Stromal
41829,Invasive_Tumor
41830,CD8+_T_Cells
41831,Invasive_Tumor
41832,Invasive_Tumor
41833,Stromal
41834,Invasive_Tumor
41835,Endothelial
41836,Invasive_Tumor
41837,Stromal
41838,Invasive_Tumor
41839,Invasive_Tumor
41840,Invasive_Tumor
41841,Invasive_Tumor
41842,Invasive_Tumor
41843,Invasive_Tumor
41844,Invasive_Tumor
41845,Invasive_Tumor
41846,Invasive_Tumor
41847,Stromal
41848,Unlabeled
41849,Endothelial
41850,T_Cell_&_Tumor_Hybrid
41851,Stromal
41852,CD8+_T_Cells
41853,CD4+_T_Cells
41854,CD4+_T_Cells
41855,CD8+_T_Cells
41856,Unlabeled
41857,CD4+_T_Cells
41858,Macrophages_1
41859,Invasive_Tumor
41860,B_Cells
41861,Invasive_Tumor
41862,Stromal
41863,Invasive_Tumor
41864,Endothelial
41865,Macrophages_2
41866,Invasive_Tumor
41867,CD8+_T_Cells
41868,Invasive_Tumor
41869,Invasive_Tumor
41870,Invasive_Tumor
41871,Invasive_Tumor
41872,Invasive_Tumor
41873,Invasive_Tumor
41874,Invasive_Tumor
41875,Invasive_Tumor
41876,Prolif_Invasive_Tumor
41877,Prolif_Invasive_Tumor
41878,Unlabeled
41879,Invasive_Tumor
41880,Macrophages_1
41881,Invasive_Tumor
41882,Invasive_Tumor
41883,Invasive_Tumor
41884,Invasive_Tumor
41885,Invasive_Tumor
41886,Invasive_Tumor
41887,Invasive_Tumor
41888,Invasive_Tumor
41889,Unlabeled
41890,Prolif_Invasive_Tumor
41891,Invasive_Tumor
41892,Invasive_Tumor
41893,Invasive_Tumor
41894,Invasive_Tumor
41895,Endothelial
41896,Endothelial
41897,Invasive_Tumor
41898,Invasive_Tumor
41899,Invasive_Tumor
41900,Invasive_Tumor
41901,Invasive_Tumor
41902,Invasive_Tumor
41903,Invasive_Tumor
41904,Invasive_Tumor
41905,Macrophages_1
41906,Macrophages_1
41907,Invasive_Tumor
41908,Invasive_Tumor
41909,Invasive_Tumor
41910,Invasive_Tumor
41911,Prolif_Invasive_Tumor
41912,Invasive_Tumor
41913,Invasive_Tumor
41914,Invasive_Tumor
41915,Invasive_Tumor
41916,Invasive_Tumor
41917,Invasive_Tumor
41918,Invasive_Tumor
41919,Invasive_Tumor
41920,Invasive_Tumor
41921,Invasive_Tumor
41922,Invasive_Tumor
41923,Endothelial
41924,Invasive_Tumor
41925,Stromal
41926,Prolif_Invasive_Tumor
41927,Invasive_Tumor
41928,Invasive_Tumor
41929,Invasive_Tumor
41930,Invasive_Tumor
41931,Invasive_Tumor
41932,Invasive_Tumor
41933,Invasive_Tumor
41934,Invasive_Tumor
41935,Stromal
41936,Invasive_Tumor
41937,Invasive_Tumor
41938,Prolif_Invasive_Tumor
41939,Invasive_Tumor
41940,Invasive_Tumor
41941,Invasive_Tumor
41942,Invasive_Tumor
41943,Prolif_Invasive_Tumor
41944,Invasive_Tumor
41945,Invasive_Tumor
41946,Invasive_Tumor
41947,Prolif_Invasive_Tumor
41948,Invasive_Tumor
41949,Invasive_Tumor
41950,Invasive_Tumor
41951,Invasive_Tumor
41952,Invasive_Tumor
41953,Invasive_Tumor
41954,Invasive_Tumor
41955,Prolif_Invasive_Tumor
41956,Prolif_Invasive_Tumor
41957,Prolif_Invasive_Tumor
41958,Prolif_Invasive_Tumor
41959,Invasive_Tumor
41960,Endothelial
41961,Stromal
41962,Stromal
41963,Unlabeled
41964,Endothelial
41965,T_Cell_&_Tumor_Hybrid
41966,CD8+_T_Cells
41967,CD8+_T_Cells
41968,CD4+_T_Cells
41969,Invasive_Tumor
41970,Invasive_Tumor
41971,Invasive_Tumor
41972,CD8+_T_Cells
41973,Invasive_Tumor
41974,Prolif_Invasive_Tumor
41975,Invasive_Tumor
41976,Invasive_Tumor
41977,Invasive_Tumor
41978,Invasive_Tumor
41979,Prolif_Invasive_Tumor
41980,Invasive_Tumor
41981,Prolif_Invasive_Tumor
41982,Macrophages_1
41983,Invasive_Tumor
41984,Prolif_Invasive_Tumor
41985,Prolif_Invasive_Tumor
41986,Invasive_Tumor
41987,Prolif_Invasive_Tumor
41988,Invasive_Tumor
41989,Stromal
41990,T_Cell_&_Tumor_Hybrid
41991,Macrophages_1
41992,CD8+_T_Cells
41993,Invasive_Tumor
41994,Invasive_Tumor
41995,Invasive_Tumor
41996,CD8+_T_Cells
41997,Macrophages_2
41998,Stromal
41999,Stromal
42000,B_Cells
42001,Invasive_Tumor
42002,T_Cell_&_Tumor_Hybrid
42003,Endothelial
42004,Invasive_Tumor
42005,Invasive_Tumor
42006,Invasive_Tumor
42007,Invasive_Tumor
42008,Invasive_Tumor
42009,Invasive_Tumor
42010,Invasive_Tumor
42011,Invasive_Tumor
42012,Invasive_Tumor
42013,Invasive_Tumor
42014,Invasive_Tumor
42015,Invasive_Tumor
42016,Invasive_Tumor
42017,Invasive_Tumor
42018,Invasive_Tumor
42019,Invasive_Tumor
42020,Invasive_Tumor
42021,Invasive_Tumor
42022,Prolif_Invasive_Tumor
42023,Invasive_Tumor
42024,Endothelial
42025,Invasive_Tumor
42026,Stromal
42027,Invasive_Tumor
42028,Endothelial
42029,Invasive_Tumor
42030,Invasive_Tumor
42031,Invasive_Tumor
42032,Stromal
42033,Stromal
42034,Endothelial
42035,Invasive_Tumor
42036,Unlabeled
42037,Invasive_Tumor
42038,Stromal
42039,Endothelial
42040,Endothelial
42041,Stromal
42042,Unlabeled
42043,Stromal
42044,Stromal
42045,Invasive_Tumor
42046,Invasive_Tumor
42047,Invasive_Tumor
42048,Invasive_Tumor
42049,Invasive_Tumor
42050,Stromal
42051,Stromal
42052,Invasive_Tumor
42053,Invasive_Tumor
42054,Endothelial
42055,Invasive_Tumor
42056,Invasive_Tumor
42057,Invasive_Tumor
42058,Invasive_Tumor
42059,Invasive_Tumor
42060,B_Cells
42061,Invasive_Tumor
42062,Invasive_Tumor
42063,Invasive_Tumor
42064,Invasive_Tumor
42065,Invasive_Tumor
42066,Invasive_Tumor
42067,Invasive_Tumor
42068,Invasive_Tumor
42069,Invasive_Tumor
42070,Invasive_Tumor
42071,Prolif_Invasive_Tumor
42072,Invasive_Tumor
42073,Invasive_Tumor
42074,Endothelial
42075,Invasive_Tumor
42076,Invasive_Tumor
42077,Invasive_Tumor
42078,Endothelial
42079,Invasive_Tumor
42080,Invasive_Tumor
42081,Invasive_Tumor
42082,Stromal
42083,Invasive_Tumor
42084,Invasive_Tumor
42085,Prolif_Invasive_Tumor
42086,Invasive_Tumor
42087,Invasive_Tumor
42088,Invasive_Tumor
42089,Invasive_Tumor
42090,Invasive_Tumor
42091,Invasive_Tumor
42092,Invasive_Tumor
42093,Stromal
42094,Prolif_Invasive_Tumor
42095,Invasive_Tumor
42096,Invasive_Tumor
42097,Stromal
42098,Stromal
42099,Invasive_Tumor
42100,Invasive_Tumor
42101,Stromal
42102,Invasive_Tumor
42103,Invasive_Tumor
42104,Invasive_Tumor
42105,Invasive_Tumor
42106,Invasive_Tumor
42107,Invasive_Tumor
42108,Invasive_Tumor
42109,Invasive_Tumor
42110,Prolif_Invasive_Tumor
42111,Invasive_Tumor
42112,Invasive_Tumor
42113,Macrophages_1
42114,Stromal
42115,Invasive_Tumor
42116,Invasive_Tumor
42117,Invasive_Tumor
42118,Invasive_Tumor
42119,Stromal
42120,B_Cells
42121,Invasive_Tumor
42122,Invasive_Tumor
42123,Invasive_Tumor
42124,Invasive_Tumor
42125,Invasive_Tumor
42126,Stromal
42127,Invasive_Tumor
42128,Invasive_Tumor
42129,Unlabeled
42130,Unlabeled
42131,Invasive_Tumor
42132,Stromal
42133,Macrophages_1
42134,Invasive_Tumor
42135,Invasive_Tumor
42136,Macrophages_1
42137,Macrophages_1
42138,Macrophages_1
42139,CD8+_T_Cells
42140,Stromal
42141,CD8+_T_Cells
42142,Invasive_Tumor
42143,CD8+_T_Cells
42144,Stromal
42145,Invasive_Tumor
42146,Prolif_Invasive_Tumor
42147,CD8+_T_Cells
42148,Prolif_Invasive_Tumor
42149,Invasive_Tumor
42150,Stromal
42151,Endothelial
42152,Invasive_Tumor
42153,Invasive_Tumor
42154,Invasive_Tumor
42155,Invasive_Tumor
42156,Endothelial
42157,Endothelial
42158,Invasive_Tumor
42159,B_Cells
42160,Macrophages_1
42161,Invasive_Tumor
42162,Invasive_Tumor
42163,Stromal
42164,Macrophages_1
42165,Unlabeled
42166,Stromal
42167,Invasive_Tumor
42168,Invasive_Tumor
42169,Endothelial
42170,CD8+_T_Cells
42171,T_Cell_&_Tumor_Hybrid
42172,Stromal
42173,Invasive_Tumor
42174,Endothelial
42175,Unlabeled
42176,Invasive_Tumor
42177,Invasive_Tumor
42178,Endothelial
42179,T_Cell_&_Tumor_Hybrid
42180,Invasive_Tumor
42181,CD8+_T_Cells
42182,Invasive_Tumor
42183,CD8+_T_Cells
42184,Stromal
42185,CD8+_T_Cells
42186,Stromal
42187,CD8+_T_Cells
42188,Invasive_Tumor
42189,Invasive_Tumor
42190,CD8+_T_Cells
42191,CD4+_T_Cells
42192,CD8+_T_Cells
42193,CD8+_T_Cells
42194,Invasive_Tumor
42195,Invasive_Tumor
42196,CD4+_T_Cells
42197,CD8+_T_Cells
42198,CD8+_T_Cells
42199,B_Cells
42200,CD8+_T_Cells
42201,Invasive_Tumor
42202,Invasive_Tumor
42203,Macrophages_1
42204,B_Cells
42205,Invasive_Tumor
42206,T_Cell_&_Tumor_Hybrid
42207,Macrophages_1
42208,Macrophages_1
42209,Invasive_Tumor
42210,CD8+_T_Cells
42211,Macrophages_1
42212,LAMP3+_DCs
42213,Invasive_Tumor
42214,Invasive_Tumor
42215,Invasive_Tumor
42216,Invasive_Tumor
42217,Invasive_Tumor
42218,Invasive_Tumor
42219,Invasive_Tumor
42220,Invasive_Tumor
42221,Invasive_Tumor
42222,Invasive_Tumor
42223,Invasive_Tumor
42224,Invasive_Tumor
42225,Invasive_Tumor
42226,Invasive_Tumor
42227,Invasive_Tumor
42228,Invasive_Tumor
42229,Invasive_Tumor
42230,Invasive_Tumor
42231,Prolif_Invasive_Tumor
42232,Invasive_Tumor
42233,Invasive_Tumor
42234,Prolif_Invasive_Tumor
42235,Invasive_Tumor
42236,Stromal
42237,Invasive_Tumor
42238,Invasive_Tumor
42239,Invasive_Tumor
42240,Invasive_Tumor
42241,Invasive_Tumor
42242,Endothelial
42243,Invasive_Tumor
42244,Endothelial
42245,Invasive_Tumor
42246,Invasive_Tumor
42247,Invasive_Tumor
42248,Invasive_Tumor
42249,Stromal
42250,Invasive_Tumor
42251,Invasive_Tumor
42252,Stromal
42253,Stromal_&_T_Cell_Hybrid
42254,CD8+_T_Cells
42255,Macrophages_1
42256,CD8+_T_Cells
42257,CD8+_T_Cells
42258,CD8+_T_Cells
42259,Prolif_Invasive_Tumor
42260,Invasive_Tumor
42261,Invasive_Tumor
42262,Invasive_Tumor
42263,Invasive_Tumor
42264,Invasive_Tumor
42265,Invasive_Tumor
42266,Invasive_Tumor
42267,Prolif_Invasive_Tumor
42268,Invasive_Tumor
42269,Prolif_Invasive_Tumor
42270,Invasive_Tumor
42271,Invasive_Tumor
42272,Invasive_Tumor
42273,Invasive_Tumor
42274,Invasive_Tumor
42275,T_Cell_&_Tumor_Hybrid
42276,Invasive_Tumor
42277,Invasive_Tumor
42278,Invasive_Tumor
42279,Invasive_Tumor
42280,Invasive_Tumor
42281,Stromal
42282,Stromal
42283,Stromal
42284,Invasive_Tumor
42285,Macrophages_1
42286,Macrophages_1
42287,Endothelial
42288,Stromal
42289,Macrophages_1
42290,Prolif_Invasive_Tumor
42291,Endothelial
42292,Invasive_Tumor
42293,CD4+_T_Cells
42294,Macrophages_1
42295,Invasive_Tumor
42296,Invasive_Tumor
42297,Endothelial
42298,Stromal
42299,Invasive_Tumor
42300,Macrophages_1
42301,Invasive_Tumor
42302,Invasive_Tumor
42303,Invasive_Tumor
42304,Prolif_Invasive_Tumor
42305,Invasive_Tumor
42306,Invasive_Tumor
42307,Invasive_Tumor
42308,Invasive_Tumor
42309,Stromal
42310,Invasive_Tumor
42311,Invasive_Tumor
42312,Invasive_Tumor
42313,Invasive_Tumor
42314,Invasive_Tumor
42315,Invasive_Tumor
42316,Invasive_Tumor
42317,Stromal
42318,Invasive_Tumor
42319,Invasive_Tumor
